product_id,product_name,description,image_url,collection_id,collection_name,is_veg,rating,price,ingredients
162,Spinach Soup,name,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSSSAXanuBkwtIjZB-JLzh0W80aL0atxSNeJoZzP9WhLg6s594I,9,Chinese,1,3.6,110,{0}
163,Paaya Soup,name,https://flavoursrestaurants.com/wp-content/uploads/2018/02/Paaya-Soup-BD-1.400-600x600.jpg,5,Hyde,0,4.8,125,{0}
164,French Onion Soup,name,https://www.daringgourmet.com/wp-content/uploads/2014/12/Blonde-French-Onion-Soup-square-web-edited.jpg,9,Chinese,1,4.4,80,{0}
165,Lemony Greek Chicken Soup,Name,https://1.bp.blogspot.com/-RfT6Zg7yHqM/Wh2kEBkTo_I/AAAAAAADQuY/_aDYwio2fC4MxKjBYGnui0oJxvYBsSIsQCLcBGAs/s1600/low%2Bfat%2Bgreek%2Blemon%2Bchicken%2Band%2Brice%2Bsoup%2Bfont.jpg,9,Chinese,0,4,60,{0}
166,Veg Manchurian,name,https://www.vegrecipesofindia.com/wp-content/uploads/2012/05/veg-manchurian-recipe-1-500x500.jpg,9,Chinese,1,4.1,55,{0}
167,Schezwan Noodles,Name,https://www.indianhealthyrecipes.com/wp-content/uploads/2016/02/schezwan-noodles.jpg,9,Chinese,1,4,45,{0}
168,Schezwan Rice,name,https://i2.wp.com/vegecravings.com/wp-content/uploads/2018/03/Veg-Schezwan-Fried-Rice-Recipe-Step-By-Step-Instructions.jpg?w=1500,9,Chinese,1,4.5,50,{0}
169,Triple Schezwan fried Rice,name,https://hebbarskitchen.com/wp-content/uploads/mainPhotos/schezwan-rice-recipe-triple-schezwan-fried-rice-triple-schezwan-rice-26-1068x1423.jpeg,9,Chinese,1,3,80,{0}
170,Hakka Noodles,name,https://i1.wp.com/vegecravings.com/wp-content/uploads/2017/03/veg-hakka-noodles-recipe-with-step-by-step-instructions.jpg?w=1500,9,Chinese,1,3.5,160,{0}
171,Veg 65,name,https://hbomart.com/wp-content/uploads/2018/11/veg-65.jpg,9,Chinese,1,5,90,{0}
172,HongKong Rice,name,http://2.bp.blogspot.com/_jc2ZAw5kem4/TN6M3t7DVTI/AAAAAAAAFH8/OatzvaECnsQ/s1600/Olive+Fried+Rice.jpg,9,Chinese,1,3.5,95,{0}
173,Veggie Lovers Pizza,name,https://manaqeesh.com/wp-content/uploads/2017/04/Veggie-Lovers-Pizza.jpg,10,Pizza,1,4,150,{0}
174,Cheese Garlic Pizza Sticks,name,https://www.cookhalaal.com/wp-content/uploads/2018/01/CheesyGarlicPizzaSticks-original.jpg,10,Pizza,1,3,75,{0}
175,Cheese Delite Pizza,Name,http://doublediamondacres.com/wp-content/uploads/2016/10/red-delight-margherita-pizza.jpg,10,Pizza,1,3.8,90,{0}
176,Jain Pizza,name,https://www.foodiss.in/wp-content/uploads/2017/09/Vegetarian-pizza-2.jpg,10,Pizza,1,4.7,60,{0}
177,Hot n Spicy Chinese Pizza,name,http://pizzahot4u.com/wp-content/uploads/2018/05/7.jpg,10,Pizza,1,4,70,{0}
178,Chicken Barbeque Pizza,name,https://www.allrecipes.com/recipe/24878/bbq-chicken-pizza/,10,Pizza,0,4.2,80,{0}
179,Margherite Veg Pizza,name,http://www.dvo.com/recipe_pages/rhodesbread/Grilled_BBQ_Chicken_Pizza.jpg,10,Pizza,1,4.2,90,{0}
180,Red Sauce Pasta,name,https://recipes.timesofindia.com/photo/53873016.cms?imgsize=412483,10,Pizza,1,2,90,{0}
181,Arrabiata Pasta,name,https://img.taste.com.au/5mOX1ukM/taste/2016/11/arrabiata-sauce-28902-1.jpeg,10,Pizza,1,5,100,{0}
182,White Sauce Pasta,Name,https://www.tarladalal.com/members/9306/big/big_pasta_in_white_sauce-10614.jpg?size=696X905,10,Pizza,1,3,75,{0}
183,Italian Pasta,name,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSu2-N_YNr03W-gfGsRTEygzmKpFcPzrxZgjjKhzrMe7y4Qu3jjDA,10,Pizza,1,4.3,65,{0}
184,Spaghetti Pasta,name,https://i0.wp.com/media.hungryforever.com/wp-content/uploads/2015/12/09123602/ConPomodoroEBasilico151-e1449644777265.jpg?zoom=2&resize=739%2C477&ssl=1,10,Pizza,1,3.6,110,{0}
185,Apple Pie,name,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRa3G2pGedeyL1GaHOQ0AmZNZr6kXBVMio-MZgeI4JGgrLEfHYy,6,Desserts,1,4.8,125,{0}
186,Brownies,name,https://www.cookingclassy.com/wp-content/uploads/2018/01/healthier-brownies-2.jpg,6,Desserts,1,4.4,80,{0}
187,Apple Crisp,name,https://www.fifteenspatulas.com/wp-content/uploads/2015/09/FSC_3049-640x888.jpg,6,Desserts,1,4,60,{0}
188,Bread pudding,name,https://www.meals.com/imagesrecipes/28445lrg.jpg,6,Desserts,1,4.1,55,{0}
189,Fruit Pudding,name,"https://res.cloudinary.com/quintet/image/private/c_fill,g_south,h_1536,w_1536,cs_no_cmyk/go866vnmdkuctnr56z1j.jpg",6,Desserts,1,4,45,{0}
190,Butter Milk,name,https://i.ndtvimg.com/i/2015-09/buttermilk-625_625x350_51442899881.jpg,11,Beverages,1,4.5,50,{0}
191,Mango Juice,name,https://recipesbyjenn.com/wp-content/uploads/2015/10/PineappleMango-main-860x380.jpg,11,Beverages,1,3,80,{0}
192,Lemonade,Name,https://assets.epicurious.com/photos/57ced55ee6411cab70f0d948/6:4/w_620%2Ch_413/fresh-mint-and-ginger-lemonade.jpg,11,Beverages,1,3.5,160,{0}
193,Orange Juice,name,https://www.earthfoodandfire.com/wp-content/uploads/2018/04/Homemade-Orange-Juice.jpg,11,Beverages,1,5,90,{0}
194,Apple Juice,name,https://www.clubchefman.com/upload/recipe-images/applejuice-2-1000x600.jpg,11,Beverages,1,3.5,95,{0}
195,Watermelon Juice,name,https://dorina.info/wp-content/uploads/2015/06/The-Amazing-Health-Benefits-of-Watermelon-Juice.jpg,11,Beverages,1,4,150,{0}
196,Aloe vera juice,name,https://i.ndtvimg.com/i/2016-11/aloe-vera_620x350_61479457142.jpg,11,Beverages,1,3,75,{0}
197,Sugarcane juice,name,"https://timesofindia.indiatimes.com/thumb/msid-64159980,imgsize-33087,width-800,height-600,resizemode-4/64159980.jpg",11,Beverages,1,3.8,90,{0}
199,Coconut Juice,name,https://sc02.alicdn.com/kf/UTB8eDsuXgnJXKJkSaelq6xUzXXaI/Coconut-Water.jpg_350x350.jpg,11,Beverages,1,4,70,{0}
200,Kiwifruit Juice,name,https://cdn2.stylecraze.com/wp-content/uploads/2013/09/2322-8-Amazing-Benefits-Of-Kiwi-Juice-For-Skin-Hair-And-Health-is.jpg,11,Beverages,1,4.2,80,{0}
201,Pineapple juice,Name,http://kababjiarabia.com/wp-content/uploads/2017/01/freshpineapplejuice.jpg,11,Beverages,1,4.2,90,{0}
202,Strawberry juice,Name,http://s1.1zoom.me/big0/399/Berry_Strawberry_Juice_493898.jpg,11,Beverages,1,2,90,{0}
203,Beet juice (B.P),Name,https://images.lifealth.com/uploads/2017/07/beetroot-juice.jpg,11,Beverages,1,5,100,{0}
204,Carrot and orange Juice,Name,http://www.laughterandlemonade.com/wp-content/uploads/2016/02/20160102_Orange_Carrot_Juice_093-560x686@2x.jpg,11,Beverages,1,3,75,{0}
205,Mixed veg Juice,Name,https://image.freepik.com/free-photo/mixed-vegetable-juice-glass-fresh-pumpkin-broccoli-vegetable-wooden-tray_26131-63.jpg,11,Beverages,1,4.3,65,{0}
206,Cucumber Juice,name,https://s3-us-west-1.amazonaws.com/cdn.dherbs.com/wp-content/uploads/2016/10/cucumber-juice.jpg,11,Beverages,1,3.6,110,{0}
207,Rose Sharabat,name,https://c.ndtvimg.com/rose-sharbat_625x300_1526303327038.jpg?downsize=630:380&output-quality=70&output-format=webp,11,Beverages,1,4.8,125,{0}
208,Guava Juice,name,https://previews.123rf.com/images/sakdinon/sakdinon1510/sakdinon151000127/46281258-guava-juice-and-fresh-guava-isolate-on-white-background.jpg,11,Beverages,1,4.4,80,{0}
209,Pomegranate juice,name,https://i0.wp.com/www.shzboxtoday.net/wp-content/uploads/2017/07/Pomegranate-Juice-and-RA-1440x810.jpg?resize=722%2C406,11,Beverages,1,4,60,{0}
210,Ras Malai,name,https://i.ytimg.com/vi/qmooLr-IVe0/maxresdefault.jpg,6,Desserts,1,4.1,55,{0}
211,Rabadi,name,https://4.imimg.com/data4/OM/MQ/MY-36248737/rabadi-angoori-500x500.jpg,6,Desserts,1,4,45,{0}
212,Rasgulla,name,https://i.ytimg.com/vi/0wLGXbTmOKQ/maxresdefault.jpg,6,Desserts,1,4.5,50,{0}
213,Coffee,name,http://www.lilvienna.com/wp-content/uploads/Masala-Chai-Indian-Tea.jpg,11,Beverages,1,3,80,{0}
214,Tea,name,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRfKC7sXJ0bU_YvoaO-1p4oChzHsX1sJSgfVo8MIZaGo0Uk2n_h,11,Beverages,1,3.5,160,{0}
215,Masala Tea,Name,https://5.imimg.com/data5/FO/UJ/MY-25231265/premium-quality-masala-tea-500x500.png,11,Beverages,1,5,90,{0}
216,Pav Bhaji,name,https://hebbarskitchen.com/wp-content/uploads/mainPhotos/pav-bhaji-recipe-easy-mumbai-style-pav-bhaji-recipe-1-1068x1423.jpeg,7,Snacks,1,3.5,95,{0}
217,Vada Pav,Name,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTfXdgsx3SinI2m1phPByhmBadwW-jUBr3fnO8ISpXP92vy6mfoOA,7,Snacks,1,4,150,{0}
218,Misal Pav,name,https://www.vegrecipesofindia.com/wp-content/uploads/2017/05/misal-pav-recipe.jpg,7,Snacks,1,3,75,{0}
219,Poha,name,https://www.cookwithmanali.com/wp-content/uploads/2014/08/Poha-Recipe-notitle-cwm.jpg,7,Snacks,1,3.8,90,{0}
220,Aloo Pakoda,name,https://hebbarskitchen.com/wp-content/uploads/mainPhotos/aloo-pakora-recipe-potato-pakora-recipe-aloo-bajji-or-potato-bajji-1-1068x1423.jpeg,7,Snacks,1,4.7,60,{0}
221,Cheese Pav bhaji,name,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR-CzThKNsI3o1p9wLz_0f6b-HQkDEoKJmAqIlzE_VPdNdVGpD_2w,7,Snacks,1,4,70,{0}
222,Butter Pav bhaji,name,https://i.ytimg.com/vi/oRm9Mtaynl0/hqdefault.jpg,7,Snacks,1,4.2,80,{0}
223,Dabeli,name,https://i0.wp.com/www.cookingfromheart.com/wp-content/uploads/2017/06/Kutchi-Dabeli-8.jpg?resize=1024%2C680,7,Snacks,1,4.2,90,{0}
224,Veg Burger,name,https://thecozyapron.com/wp-content/uploads/2016/03/spicy-guacamole-chicken-burger_thecozyapron_03-31-16_1.jpg,7,Snacks,1,2,90,{0}
225,Chicken burger,Name,https://cdn.cpnscdn.com/static.coupons.com/ext/kitchme/images/recipes/600x400/weight-watchers-copycat-chilis-grilled-chicken_38411.jpg,7,Snacks,0,5,100,{0}
226,Veg Pulao,name,http://www.cooktube.in/wp-content/uploads/2016/10/vegetable-biryani-1.jpg,5,Hyde,1,3,75,{0}
227,Veg Biryani,name,https://hebbarskitchen.com/wp-content/uploads/2017/06/veg-biryani-in-cooker-how-to-make-vegetable-biryani-recipe-in-cooker-1-1068x1423.jpeg,5,Hyde,1,4.3,65,{0}
228,Veg steam Momos,name,https://media.hungryforever.com/wp-content/uploads/2018/11/01170204/mushroom-momos.jpg,9,Chinese,1,3.6,110,{0}
229,Paneer steam Momos,name,"https://res.cloudinary.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_366,h_240,c_fill/t5uk5brqxemlvpd12woa",9,Chinese,1,4.8,125,{0}
230,Paneer Fried Momos,name,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTbvMQOFtGVxCbh_SxvTybS44IGZcWwYbe6PugCSybYFfqTtFSXZQ,9,Chinese,1,4.4,80,{0}
231,Chicken Steam Momos,name,https://cook.fnr.sndimg.com/content/dam/images/cook/fullset/2014/2/7/0/CC_ching-he-huang-pork-and-prawn-dumplings-recipe_s4x3.jpg.rend.hgtvcom.616.462.suffix/1391792811018.jpeg,9,Chinese,0,4,60,{0}
232,Chicken Fried Momos,Name,https://media-cdn.tripadvisor.com/media/photo-s/0b/13/78/a8/cheese-mushroom-original.jpg,9,Chinese,0,4.1,55,{0}
233,Chilly Chicken Momos,name,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTzzuaNkjwWG-Hx811Gq-maRg_GgU8BCLaES7OEkIuWdb4-gAOZ,9,Chinese,0,4,45,{0}
234,Chilly Paneer Momos,name,http://2.bp.blogspot.com/-IBQTWITpmgM/VGk6QrEW-JI/AAAAAAAAAUI/Vvs5qUQCDAM/s1600/Mushroom%2BMomo%2B1.JPG,9,Chinese,1,4.5,50,{0}
235,Fish Fried Momos,name,https://www.archanaskitchen.com/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2018/Chilli_Mushroom_And_Cheese_Momo_recipe_Dimsum_Recipe-4.jpg,9,Chinese,0,3,80,{0}
236,Mushroom Momos,name,https://i.ytimg.com/vi/Khqwd7oxgak/maxresdefault.jpg,9,Chinese,1,3.5,160,{0}
237,Chilli Pakora,name,https://st2.depositphotos.com/5653638/11940/i/950/depositphotos_119400224-stock-photo-chilli-pakora-or-mirch-pakoda.jpg,7,Snacks,1,5,90,{0}
238,Paneer Pakora,name,https://hebbarskitchen.com/wp-content/uploads/mainPhotos/paneer-pakora-recipe-paneer-pakoda-how-to-make-crispy-paneer-pakora-1-1068x1423.jpeg,7,Snacks,1,3.5,95,{0}
239,Chaat Papdi,name,https://www.thespruceeats.com/thmb/x4MtkHsnRQhqHHf0lcsWTUYzKQY=/960x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/Papdi-Chaat-5840a8eb5f9b5851e5d7c1ef.jpg,7,Snacks,1,4,150,{0}
240,Tandoori Roti,name,https://assets.betterbutter.in/386x386/public/recipe_thumb/medium/14423167232KIe8WnTzK_thumb.jpg,12,Roti,1,3,75,{0}
241,Chilli Garlic Naan,name,http://3.bp.blogspot.com/-QQpWvFyPCOM/VgKNkMCpMlI/AAAAAAAAIhg/jD5oOo95pbg/w1200-h630-p-k-no-nu/Chilli%2BGarlic%2BNaan.JPG,12,Roti,1,3.8,90,{0}
242,Lahori Naan,Name,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRA1VOAaQKflqHfoPcDFQ2cL2OW1sI15phj77bY8ReiBtzBiN5M,12,Roti,1,4.7,60,{0}
243,Matar Paneer,name,https://hebbarskitchen.com/wp-content/uploads/2016/10/matar-paneer-recipe-restaurant-style-matar-paneer-recipe-21-769x1024.jpeg,3,Punjabi,1,4,70,{0}
244,Chilli Paneer,name,http://maunikagowardhan.co.uk/wp-content/uploads/2011/11/Chilli-Paneer.jpg,4,Starters,1,4.2,80,{0}
245,Bhindi Masala,name,https://hebbarskitchen.com/wp-content/uploads/2017/04/bhindi-fry-recipe-bhindi-ki-sabzi-bhindi-masala-dry-okra-fry-recipe-1-1068x1423.jpeg,3,Punjabi,1,4.2,90,{0}
246,Mango Lassi,name,"https://assets.bonappetit.com/photos/58c94cc584ebdb0ec55e3656/16:9/w_1200,c_limit/frozen-rum-mango-lassi.jpg",6,Desserts,1,2,90,{0}
247,Thalipeeth,name,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/nithya.anantham/Methi_Thalipeeth_Recipe_Maharashtrian_Style_Mixed_Flour_Flatbread_with_Fenugreek_Leaves.jpg,7,Snacks,1,5,100,{0}
248,Veg Kofta Curry,name,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/usashis-gmail.com/Kacha_Peper_Kofta_CurryGreen_Papaya_Kofta_Curry.jpg,3,Punjabi,1,3,75,{0}
249,Chana Masala,name,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRu9Y08gE8SX4BplnX5j5r8UmXpnyNBxbgei8FUOD0v9tmQKU2L,3,Punjabi,1,4.3,65,{0}
250,Aloo Paneer Masala,name,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT-I_k4T02TG7GVPpWPWIvbCfeXuJLqCmRAj0KyLVU40aK8MzV4,3,Punjabi,1,3.6,110,{0}
251,Kadai Bhindi,Name,https://images.media-allrecipes.com/userphotos/720x405/5778072.jpg,3,Punjabi,1,4.8,125,{0}
252,Mixed Vegetable Curry,name,http://photos1.blogger.com/blogger/6981/1842/1600/mixed%20vegetable%20curry.jpg,3,Punjabi,1,4.4,80,{0}
